FILE NAME,SITE NAME,SITE CODE,COUNTRY,CONTRIBUTOR (ABBREVIATED),CONTRIBUTOR (FULL),CONTRIBUTOR WEBSITE,CONTRIBUTOR CONTACT,ORGINATOR,ORIGINATOR WEBSITE,ORIGINATOR CONTACT,LATITUDE,LONGITUDE,COORDINATE SYSTEM,START DATE/TIME,END DATE/TIME,NUMBER OF YEARS,TIME ZONE HOURS,DATUM INFORMATION,INSTRUMENT,PRECISION,NULL VALUE,GAUGE TYPE,OVERALL RECORD QUALITY
heiligenhafentg-hei-deu-cmems,HeiligenhafenTG,Hei,DEU,CMEMS,Copernicus Marine Environment Monitoring Service,"https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_1073",cmems-service@smhi.se,Waterways and Shipping Authority Luebeck (WSA Luebeck),"http://www.wsa-luebeck.wsv.de",cmems-service@smhi.se,  54.37400100,  11.00700000,Unspecified,2014/01/19 06:00:00,2025/06/30 23:50:00,12,0,SNN76 / Kronstadt,Unspecified,Unspecified,-99.9999,Coastal,Possible quality control issues
helgolandtg-hel-deu-cmems,HelgolandTG,Hel,DEU,CMEMS,Copernicus Marine Environment Monitoring Service,"https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_1112",cmems-service@smhi.se,Waterways and Shipping Office Toenning (WSA-Toenning),"http://www.wsa-toenning.wsv.de",cmems-service@smhi.se,  54.17890200,   7.88999990,Unspecified,2014/01/01 00:00:00,2025/06/30 23:50:00,12,0,DHHN92,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
hoernumtg-hoe-deu-cmems,HoernumTG,Hoe,DEU,CMEMS,Copernicus Marine Environment Monitoring Service,"https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_1113",cmems-service@smhi.se,Waterways and Shipping Office Toenning (WSA-Toenning),"http://www.wsa-toenning.wsv.de",cmems-service@smhi.se,  54.75799900,   8.29599950,Unspecified,2014/01/19 06:30:00,2025/06/30 23:50:00,12,0,DHHN92 / Amsterdam,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
hollandsebrugtg-hol-nld-cmems,HollandseBrugTG,Hol,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,"https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_929",cmems-service@smhi.se,Rijkswaterstaat Water- Traffic and Environment,"https://www.rijkswaterstaat.nl/english/index.aspx",cmems-service@smhi.se,  52.32669800,   5.13999990,Unspecified,2014/07/30 00:00:00,2025/06/30 23:50:00,12,0,MSL,Unspecified,Unspecified,-99.9999,Lake,No obvious issues
houtribsluizennoordtg-hou-nld-cmems,HoutribsluizenNoordTG,Hou,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,"https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_930",cmems-service@smhi.se,Rijkswaterstaat Water- Traffic and Environment,"https://www.rijkswaterstaat.nl/english/index.aspx",cmems-service@smhi.se,  52.52962900,   5.43465420,Unspecified,2014/07/30 00:00:00,2025/05/31 23:50:00,12,0,MSL,Unspecified,Unspecified,-99.9999,Lake,No obvious issues
houtribsluizenzuidtg-hou-nld-cmems,HoutribsluizenZuidTG,Hou,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,"https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_931",cmems-service@smhi.se,Rijkswaterstaat Water- Traffic and Environment,"https://www.rijkswaterstaat.nl/english/index.aspx",cmems-service@smhi.se,  52.52738200,   5.43435720,Unspecified,2014/07/30 00:00:00,2025/05/31 23:50:00,12,0,MSL,Unspecified,Unspecified,-99.9999,Lake,No obvious issues
husumtg-hus-deu-cmems,HusumTG,Hus,DEU,CMEMS,Copernicus Marine Environment Monitoring Service,"https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_1114",cmems-service@smhi.se,Waterways and Shipping Office Toenning (WSA-Toenning),"http://www.wsa-toenning.wsv.de",cmems-service@smhi.se,  54.47200000,   9.02499960,Unspecified,2014/01/01 00:00:00,2025/06/30 23:50:00,12,0,DHHN92 / Amsterdam,Unspecified,Unspecified,-99.9999,Coastal,Possible quality control issues
ijmondstroompaaltg-ijm-nld-cmems,IJmondstroompaalTG,IJm,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,"https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_934",cmems-service@smhi.se,Rijkswaterstaat Water- Traffic and Environment,"https://www.rijkswaterstaat.nl/english/index.aspx",cmems-service@smhi.se,  52.46496600,   4.51790090,Unspecified,2014/07/30 00:00:00,2025/06/30 23:50:00,12,0,MSL,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
kadoelentg-kad-nld-cmems,KadoelenTG,Kad,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,"https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_939",cmems-service@smhi.se,Rijkswaterstaat Water- Traffic and Environment,"https://www.rijkswaterstaat.nl/english/index.aspx",cmems-service@smhi.se,  52.65929000,   5.98216300,Unspecified,2014/07/30 00:00:00,2025/06/30 23:50:00,12,0,MSL,Unspecified,Unspecified,-99.9999,Lake,No obvious issues
kamperhoektg-kam-nld-cmems,KamperhoekTG,Kam,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,"https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_941",cmems-service@smhi.se,Rijkswaterstaat Water- Traffic and Environment,"https://www.rijkswaterstaat.nl/english/index.aspx",cmems-service@smhi.se,  52.61000100,   5.64249990,Unspecified,2014/07/30 00:00:00,2025/06/30 23:50:00,12,0,MSL,Unspecified,Unspecified,-99.9999,Lake,No obvious issues
kielholtenautg-kie-deu-cmems,KielHoltenauTG,Kie,DEU,CMEMS,Copernicus Marine Environment Monitoring Service,"https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_1075",cmems-service@smhi.se,Waterways and Shipping Authority Luebeck (WSA Luebeck),"http://www.wsa-luebeck.wsv.de",cmems-service@smhi.se,  54.38299900,  10.20400000,Unspecified,2014/01/19 06:00:00,2025/06/30 23:50:00,12,0,SNN76 / Kronstadt,Unspecified,Unspecified,-99.9999,Coastal,Possible quality control issues
kieltg-kie-deu-cmems,KielTG,Kie,DEU,CMEMS,Copernicus Marine Environment Monitoring Service,"https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_1076",cmems-service@smhi.se,Waterways and Shipping Authority Luebeck (WSA Luebeck),"http://www.wsa-luebeck.wsv.de",cmems-service@smhi.se,  54.50033200,  10.27500000,Unspecified,2014/01/19 06:00:00,2025/06/30 23:50:00,12,0,SNN76 / Kronstadt,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
kornwerderzandtg-kor-nld-cmems,KornwerderzandTG,Kor,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,"https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_948",cmems-service@smhi.se,Rijkswaterstaat Water- Traffic and Environment,"https://www.rijkswaterstaat.nl/english/index.aspx",cmems-service@smhi.se,  53.07099900,   5.33705520,Unspecified,2014/07/30 00:00:00,2025/06/30 14:50:00,12,0,MSL,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
koserowtg-kos-deu-cmems,KoserowTG,Kos,DEU,CMEMS,Copernicus Marine Environment Monitoring Service,"https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_1100",cmems-service@smhi.se,Waterways and Shipping Office Stralsund (WSA Stralsund),"http://www.wsa-stralsund.de",cmems-service@smhi.se,  54.06000100,  13.99967000,Unspecified,2014/01/19 05:30:00,2025/06/30 23:50:00,12,0,SNN76 / Kronstadt,Unspecified,Unspecified,-99.9999,Coastal,Possible quality control issues
krabbersgatsluizennoordtg-kra-nld-cmems,KrabbersgatsluizenNoordTG,Kra,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,"https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_949",cmems-service@smhi.se,Rijkswaterstaat Water- Traffic and Environment,"https://www.rijkswaterstaat.nl/english/index.aspx",cmems-service@smhi.se,  52.69443500,   5.28423210,Unspecified,2014/07/30 00:00:00,2025/06/30 23:50:00,12,0,MSL,Unspecified,Unspecified,-99.9999,Lake,Possible quality control issues
krabbersgatsluizenzuidtg-kra-nld-cmems,KrabbersgatsluizenZuidTG,Kra,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,"https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_950",cmems-service@smhi.se,Rijkswaterstaat Water- Traffic and Environment,"https://www.rijkswaterstaat.nl/english/index.aspx",cmems-service@smhi.se,  52.69229900,   5.28000020,Unspecified,2014/08/01 00:00:00,2025/06/30 23:50:00,12,0,MSL,Unspecified,Unspecified,-99.9999,Lake,No obvious issues
langballigautg-lan-deu-cmems,LangballigauTG,Lan,DEU,CMEMS,Copernicus Marine Environment Monitoring Service,"https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_1077",cmems-service@smhi.se,Waterways and Shipping Authority Luebeck (WSA Luebeck),"http://www.wsa-luebeck.wsv.de",cmems-service@smhi.se,  54.82333000,   9.65499970,Unspecified,2014/01/19 06:00:00,2025/06/30 23:50:00,12,0,SNN76 / Kronstadt,Unspecified,Unspecified,-99.9999,Coastal,Possible quality control issues
listtg-lis-deu-cmems,ListTG,Lis,DEU,CMEMS,Copernicus Marine Environment Monitoring Service,"https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_1115",cmems-service@smhi.se,Waterways and Shipping Office Toenning (WSA-Toenning),"http://www.wsa-toenning.wsv.de",cmems-service@smhi.se,  55.01699800,   8.44100000,Unspecified,2014/01/26 06:20:00,2025/06/30 23:50:00,12,0,DHHN92 / Amsterdam,Unspecified,Unspecified,-99.9999,Coastal,Possible quality control issues
luebecktg-lue-deu-cmems,LuebeckTG,Lue,DEU,CMEMS,Copernicus Marine Environment Monitoring Service,"https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_1078",cmems-service@smhi.se,Waterways and Shipping Authority Luebeck (WSA Luebeck),"http://www.wsa-luebeck.wsv.de",cmems-service@smhi.se,  53.90250000,  10.77450000,Unspecified,2014/01/19 06:00:00,2025/06/30 23:50:00,12,0,SNN76 / Kronstadt,Unspecified,Unspecified,-99.9999,Coastal,Possible quality control issues
nestg-nes-nld-cmems,NesTG,Nes,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,"https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_958",cmems-service@smhi.se,Rijkswaterstaat Water- Traffic and Environment,"https://www.rijkswaterstaat.nl/english/index.aspx",cmems-service@smhi.se,  53.43109900,   5.76100020,Unspecified,2014/07/30 00:00:00,2025/05/31 23:50:00,12,0,MSL,Unspecified,Unspecified,-99.9999,Coastal,Possible quality control issues
neustadttg-neu-deu-cmems,NeustadtTG,Neu,DEU,CMEMS,Copernicus Marine Environment Monitoring Service,"https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_1080",cmems-service@smhi.se,Waterways and Shipping Authority Luebeck (WSA Luebeck),"http://www.wsa-luebeck.wsv.de",cmems-service@smhi.se,  54.08700200,  10.81300000,Unspecified,2014/01/19 06:00:00,2025/06/30 23:50:00,12,0,SNN76 / Kronstadt,Unspecified,Unspecified,-99.9999,Coastal,Possible quality control issues
nieuwestatenzijltg-nie-nld-cmems,NieuweStatenzijlTG,Nie,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,"https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_959",cmems-service@smhi.se,Rijkswaterstaat Water- Traffic and Environment,"https://www.rijkswaterstaat.nl/english/index.aspx",cmems-service@smhi.se,  53.23267700,   7.20800020,Unspecified,2014/07/30 00:00:00,2025/06/30 23:50:00,12,0,MSL,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
norderneytg-nor-deu-cmems,NorderneyTG,Nor,DEU,CMEMS,Copernicus Marine Environment Monitoring Service,"https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_1091",cmems-service@smhi.se,Waterways and Shipping Board Emden (WSA-EMD),"http://www.wsv.de/wsa-emd/english_content/Organisation/index.html",cmems-service@smhi.se,  53.70000100,   7.15999980,Unspecified,2014/01/19 01:00:00,2025/06/30 23:50:00,12,0,DHHN92 / Amsterdam,Unspecified,Unspecified,-99.9999,Coastal,Possible quality control issues
oudeschildtg-oud-nld-cmems,OudeSchildTG,Oud,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,"https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_961",cmems-service@smhi.se,Rijkswaterstaat Water- Traffic and Environment,"https://www.rijkswaterstaat.nl/english/index.aspx",cmems-service@smhi.se,  53.04000100,   4.84999990,Unspecified,2014/08/01 00:00:00,2025/05/31 23:50:00,12,0,MSL,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
ramspolbrugtg-ram-nld-cmems,RamspolbrugTG,Ram,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,"https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_964",cmems-service@smhi.se,Rijkswaterstaat Water- Traffic and Environment,"https://www.rijkswaterstaat.nl/english/index.aspx",cmems-service@smhi.se,  52.61399800,   5.84000020,Unspecified,2014/08/01 00:00:00,2025/06/30 23:50:00,12,0,MSL,Unspecified,Unspecified,-99.9999,Lake,Possible quality control issues
rostocktg-ros-deu-cmems,RostockTG,Ros,DEU,CMEMS,Copernicus Marine Environment Monitoring Service,"https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_1101",cmems-service@smhi.se,Waterways and Shipping Office Stralsund (WSA Stralsund),"http://www.wsa-stralsund.de",cmems-service@smhi.se,  54.08300000,  12.15500000,Unspecified,2014/01/19 06:00:00,2025/06/30 23:50:00,12,0,SNN76 / Kronstadt,Unspecified,Unspecified,-99.9999,Coastal,Possible quality control issues
sassnitztg-sas-deu-cmems,SassnitzTG,Sas,DEU,CMEMS,Copernicus Marine Environment Monitoring Service,"https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_1102",cmems-service@smhi.se,Waterways and Shipping Office Stralsund (WSA Stralsund),"http://www.wsa-stralsund.de",cmems-service@smhi.se,  54.51116900,  13.64333000,Unspecified,2014/01/19 05:40:00,2025/06/30 23:50:00,12,0,SNN76 / Kronstadt,Unspecified,Unspecified,-99.9999,Coastal,Possible quality control issues
schellingwoudetg-sch-nld-cmems,SchellingwoudeTG,Sch,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,"https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_969",cmems-service@smhi.se,Rijkswaterstaat Water- Traffic and Environment,"https://www.rijkswaterstaat.nl/english/index.aspx",cmems-service@smhi.se,  52.38000100,   4.96799990,Unspecified,2014/08/04 00:00:00,2025/06/30 23:50:00,12,0,MSL,Unspecified,Unspecified,-99.9999,Lake,No obvious issues
schleimuendetg-sch-deu-cmems,SchleimuendeTG,Sch,DEU,CMEMS,Copernicus Marine Environment Monitoring Service,"https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_1081",cmems-service@smhi.se,Waterways and Shipping Authority Luebeck (WSA Luebeck),"http://www.wsa-luebeck.wsv.de",cmems-service@smhi.se,  54.67300000,  10.03400000,Unspecified,2014/01/16 10:30:00,2025/06/30 23:50:00,12,0,SNN76 / Kronstadt,Unspecified,Unspecified,-99.9999,Coastal,Possible quality control issues
spijkenissetg-spi-nld-cmems,SpijkenisseTG,Spi,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,"https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_973",cmems-service@smhi.se,Rijkswaterstaat Water- Traffic and Environment,"https://www.rijkswaterstaat.nl/english/index.aspx",cmems-service@smhi.se,  51.86259800,   4.33419990,Unspecified,2014/08/04 00:00:00,2025/06/30 23:50:00,12,0,MSL,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
spooldersluistg-spo-nld-cmems,SpooldersluisTG,Spo,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,"https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_974",cmems-service@smhi.se,Rijkswaterstaat Water- Traffic and Environment,"https://www.rijkswaterstaat.nl/english/index.aspx",cmems-service@smhi.se,  52.51089900,   6.05569980,Unspecified,2014/08/04 00:00:00,2025/06/30 23:50:00,12,0,MSL,Unspecified,Unspecified,-99.9999,Lake,No obvious issues
stpaulitg-stp-deu-cmems,StPauliTG,StP,DEU,CMEMS,Copernicus Marine Environment Monitoring Service,"https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_144",cmems-service@smhi.se,Hamburg Port Authority (HPA),"https://www.hamburg-port-authority.de",cmems-service@smhi.se,  53.54700100,   9.97200010,Unspecified,2014/01/19 06:30:00,2025/06/30 23:50:00,12,0,DHHN92 / Amsterdam,Unspecified,Unspecified,-99.9999,River,No obvious issues
stralsundtg-str-deu-cmems,StralsundTG,Str,DEU,CMEMS,Copernicus Marine Environment Monitoring Service,"https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_1103",cmems-service@smhi.se,Waterways and Shipping Office Stralsund (WSA Stralsund),"http://www.wsa-stralsund.de",cmems-service@smhi.se,  54.31533100,  13.09900000,Unspecified,2014/01/19 06:00:00,2025/06/30 23:50:00,12,0,SNN76 / Kronstadt,Unspecified,Unspecified,-99.9999,Coastal,Possible quality control issues
timmendorfpoeltg-tim-deu-cmems,TimmendorfPoelTG,Tim,DEU,CMEMS,Copernicus Marine Environment Monitoring Service,"https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_1083",cmems-service@smhi.se,Waterways and Shipping Authority Luebeck (WSA Luebeck),"http://www.wsa-luebeck.wsv.de",cmems-service@smhi.se,  53.99000200,  11.38000000,Unspecified,2014/01/19 07:00:00,2025/06/30 23:50:00,12,0,SNN76 / Kronstadt,Unspecified,Unspecified,-99.9999,Coastal,Possible quality control issues
travemuendetg-tra-deu-cmems,TravemuendeTG,Tra,DEU,CMEMS,Copernicus Marine Environment Monitoring Service,"https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_1084",cmems-service@smhi.se,Waterways and Shipping Authority Luebeck (WSA Luebeck),"http://www.wsa-luebeck.wsv.de",cmems-service@smhi.se,  53.96300100,  10.87300000,Unspecified,2014/01/19 06:00:00,2025/06/30 23:50:00,12,0,SNN76 / Kronstadt,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
ueckermuendetg-uec-deu-cmems,UeckermuendeTG,Uec,DEU,CMEMS,Copernicus Marine Environment Monitoring Service,"https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_1104",cmems-service@smhi.se,Waterways and Shipping Office Stralsund (WSA Stralsund),"http://www.wsa-stralsund.de",cmems-service@smhi.se,  53.75000000,  14.07000000,Unspecified,2014/01/19 06:00:00,2025/06/30 23:50:00,12,0,SNN76 / Kronstadt,Unspecified,Unspecified,-99.9999,Coastal,Possible quality control issues
vidaatg-vid-dnk-cmems,VidaaTG,Vid,DNK,CMEMS,Copernicus Marine Environment Monitoring Service,"https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_071",cmems-service@smhi.se,Danish Coastal Authority- Ministry of Transport and Energy,"http://eng.kyst.dk",cmems-service@smhi.se,  54.96670200,   8.66600040,Unspecified,2014/08/04 00:00:00,2025/06/30 23:50:00,12,0,DVR90,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
vlaktevdraantg-vla-nld-cmems,VlakteVdRaanTG,Vla,NLD,CMEMS,Copernicus Marine Environment Monitoring Service,"https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=INSITU_GLO_NRT_OBSERVATIONS_013_976",cmems-service@smhi.se,Rijkswaterstaat Water- Traffic and Environment,"https://www.rijkswaterstaat.nl/english/index.aspx",cmems-service@smhi.se,  51.50460100,   3.24219990,Unspecified,2014/08/04 00:00:00,2025/06/30 23:50:00,12,0,MSL,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
